# Time-averaged data for fix 3
# TimeStep v_lat_tension
101410 -2.90676
101411 -0.699827
101412 0.542793
101413 3.19792
101414 0.904944
101415 0.231835
101416 2.0728
101417 2.17034
101418 2.45673
101419 0.249476
101420 0.283305
101421 0.413327
101422 3.32002
101423 2.47488
101424 0.315703
101425 -1.33058
101426 0.457319
101427 -0.632631
101428 0.722584
101429 -0.0734606
101430 0.770669
101431 2.75442
101432 1.39352
101433 0.515687
101434 -0.844875
101435 1.3176
101436 -1.07344
101437 -1.59773
101438 -1.24561
101439 -0.229926
101440 0.793464
101441 -0.0832073
101442 -1.3314
101443 0.272588
101444 -0.921232
101445 -1.86718
101446 -2.34773
101447 0.528965
101448 -1.33795
101449 0.141858
101450 3.30659
101451 0.134684
101452 2.04157
101453 3.20007
101454 1.28307
101455 0.225294
101456 2.08986
101457 1.87892
101458 0.2659
101459 2.336
101460 2.42813
101461 1.77847
101462 1.48775
101463 2.14165
101464 4.77461
101465 4.845
101466 2.69345
101467 3.29862
101468 2.96329
101469 1.12848
101470 2.96213
101471 1.87014
101472 0.158167
101473 -0.731685
101474 0.778223
101475 0.591121
101476 -1.01091
101477 -1.97438
101478 -0.176611
101479 -0.292565
101480 -2.93477
101481 -2.26875
101482 -2.18673
101483 0.029395
101484 -4.33628
101485 -2.35999
101486 -3.66257
101487 -3.7873
101488 -1.61629
101489 -0.605756
101490 -0.0482828
101491 -1.72729
101492 -2.08309
101493 -1.42325
101494 -1.49851
101495 0.00484097
101496 -1.06447
101497 -0.42807
101498 -0.834778
101499 -1.2641
101500 -1.52385
101501 -1.61462
101502 0.0390231
101503 1.13875
101504 0.717642
101505 0.351113
101506 0.15175
101507 1.25779
101508 0.711128
101509 1.92048
101510 0.153365
101511 -0.704178
101512 0.633786
101513 0.958465
101514 0.705822
101515 0.611582
101516 3.11281
101517 0.868785
101518 0.606139
101519 0.947675
101520 -0.838136
101521 4.1726
101522 2.94667
101523 2.10031
101524 0.603625
101525 3.41578
101526 3.07558
101527 0.334718
101528 0.89092
101529 -0.305891
101530 1.14423
101531 1.19161
101532 1.67276
101533 2.76224
101534 0.363523
101535 1.0139
101536 1.78078
101537 0.598806
101538 0.0608295
101539 0.628463
101540 0.767638
101541 -2.08302
101542 0.0561046
101543 4.18371
101544 2.23332
101545 3.91114
101546 3.15561
101547 2.03905
101548 2.01578
101549 -0.176716
101550 0.604119
101551 -0.0387138
101552 3.07761
101553 3.32877
101554 3.15337
101555 4.11381
101556 2.40847
101557 3.22107
101558 2.80041
101559 3.75194
101560 1.02063
101561 3.165
101562 2.01259
101563 3.37785
101564 3.71074
101565 2.86427
101566 3.01244
101567 2.54531
101568 3.53605
101569 4.45563
101570 2.96186
101571 3.03802
101572 3.84242
101573 1.17279
101574 0.567195
101575 1.99039
101576 1.88174
101577 2.37158
101578 0.486932
101579 2.88157
101580 2.57724
101581 3.59531
101582 3.09342
101583 3.04744
101584 -0.172503
101585 1.76929
101586 2.79181
101587 2.43657
101588 1.75117
101589 2.00129
101590 -0.439342
101591 -0.671755
101592 -2.35496
101593 -1.16612
101594 -1.38745
101595 -2.68205
101596 -3.06973
101597 -2.47903
101598 -2.35335
101599 0.271098
101600 -0.637555
101601 -1.96845
101602 1.3486
101603 -1.12825
101604 2.17953
101605 0.943623
101606 -0.474632
101607 -0.348217
101608 0.563327
101609 -0.0121045
101610 0.362863
101611 0.127095
101612 -0.585436
101613 3.47378
101614 3.00261
101615 3.18478
101616 3.14558
101617 0.590817
101618 4.58844
101619 1.62278
101620 2.76486
101621 2.09586
101622 2.29923
101623 3.01698
101624 3.14344
101625 0.830821
101626 2.11755
101627 1.84719
101628 2.84968
101629 2.35394
101630 3.86076
101631 4.78598
