# Time-averaged data for fix 3
# TimeStep v_lat_tension
101559 -0.197785
101560 -0.712883
101561 -0.52485
101562 0.0665246
101563 0.236556
101564 -0.329999
101565 0.596528
101566 -0.497202
101567 -0.537809
101568 -0.0741668
101569 0.390725
101570 0.187572
101571 -0.661952
101572 -0.69217
101573 0.455122
101574 0.483225
101575 -0.326897
101576 -1.21569
101577 0.044978
101578 -1.13278
101579 -0.89542
101580 -0.231206
101581 -0.773758
101582 -0.0832397
101583 -0.619898
101584 -0.263986
101585 0.0210313
101586 0.438075
101587 0.195607
101588 0.405471
101589 0.409063
101590 0.774475
101591 0.291843
101592 0.655291
101593 0.400797
101594 1.48232
101595 0.977357
101596 0.321465
101597 0.0676715
101598 0.487442
101599 -0.184506
101600 0.135547
101601 0.321881
101602 0.714141
101603 0.675417
101604 0.432731
101605 -0.0403609
101606 0.500355
101607 0.532477
101608 0.476125
101609 0.165039
101610 0.959939
101611 0.334288
101612 0.357038
101613 -0.00844476
101614 -0.430522
101615 -0.188371
101616 -0.0362115
101617 -0.286716
